step,tokens_seen,elapsed_seconds,split,loss,learning_rate,gradient_norm,tokens_per_second,peak_gpu_memory_mib
7085,232161280,475.669987,train,1.39544725,0.00026029766386,0.24985467,306247.87,13073.10
7086,232194048,475.728358,train,1.42296040,0.000260185762392,0.25235370,307874.82,13073.10
7087,232226816,475.786107,train,1.51049912,0.000260073891538,0.25611466,309502.06,13073.10
7088,232259584,475.843469,train,1.42723131,0.000259962051311,0.24203791,311122.04,13073.10
7089,232292352,475.900812,train,1.46907890,0.000259850241721,0.24529494,312722.69,13073.10
7090,232325120,475.958117,train,1.40493369,0.000259738462781,0.24348114,314305.06,13073.10
7091,232357888,476.016367,train,1.42002416,0.000259626714503,0.24826448,315836.63,13073.10
7092,232390656,476.073844,train,1.45712078,0.000259514996898,0.25083929,317375.21,13073.10
7093,232423424,476.130888,train,1.40860021,0.000259403309979,0.24308617,318909.76,13073.10
7094,232456192,476.188027,train,1.39672327,0.000259291653757,0.23665532,320422.92,13073.10
7095,232488960,476.245021,train,1.43120289,0.000259180028243,0.24160486,321923.01,13073.10
7096,232521728,476.301920,train,1.45932531,0.000259068433451,0.25045031,323408.68,13073.10
7097,232554496,476.359480,train,1.44452524,0.00025895686939,0.25014153,324855.14,13073.10
7098,232587264,476.415643,train,1.47068381,0.000258845336074,0.25506532,326331.01,13073.10
7099,232620032,476.471973,train,1.44149017,0.000258733833514,0.23700871,327784.57,13073.10
7100,232652800,476.528693,train,1.42904162,0.000258622361722,0.24258707,329208.80,13073.10
7100,232652800,476.865700,valid,1.44585620,0.000258622361722,,329208.80,13073.10
7101,232685568,477.016067,train,1.47275233,0.000258510920709,0.24071571,219937.05,13073.10
7102,232718336,477.073702,train,1.48665214,0.000258399510487,0.25508055,317177.37,13073.10
7103,232751104,477.131212,train,1.44078827,0.000258288131069,0.24915713,372175.68,13073.10
7104,232783872,477.188630,train,1.46659470,0.000258176782465,0.24728340,407624.73,13073.10
7105,232816640,477.245954,train,1.43851209,0.000258065464689,0.24084933,432438.24,13073.10
7106,232849408,477.302948,train,1.43536282,0.00025795417775,0.24901088,451070.90,13073.10
7107,232882176,477.359921,train,1.46167767,0.000257842921662,0.25264710,465414.65,13073.10
7108,232914944,477.417307,train,1.43097973,0.000257731696435,0.24804087,476428.04,13073.10
7109,232947712,477.475338,train,1.38758683,0.000257620502083,0.24067391,484846.27,13073.10
7110,232980480,477.532462,train,1.42783618,0.000257509338615,0.24730940,492468.17,13073.10
7111,233013248,477.589942,train,1.43475592,0.000257398206045,0.24289562,498639.24,13073.10
7112,233046016,477.646803,train,1.44122696,0.000257287104383,0.24324019,504301.75,13073.10
7113,233078784,477.703889,train,1.52081966,0.000257176033643,0.25348905,509057.19,13073.10
7114,233111552,477.761080,train,1.40754497,0.000257064993834,0.23652270,513144.82,13073.10
7115,233144320,477.818047,train,1.39963388,0.00025695398497,0.25174513,516862.81,13073.10
7116,233177088,477.874537,train,1.41507173,0.000256843007061,0.24155024,520406.86,13073.10
7117,233209856,477.931527,train,1.45616245,0.00025673206012,0.24239321,523328.68,13073.10
7118,233242624,477.988306,train,1.46776438,0.000256621144158,0.24748810,526052.37,13073.10
7119,233275392,478.045285,train,1.48820508,0.000256510259187,0.24795236,528423.55,13073.10
7120,233308160,478.102483,train,1.45250392,0.000256399405219,0.24940456,530482.57,13073.10
7121,233340928,478.159529,train,1.46650362,0.000256288582265,0.24571744,532421.56,13073.10
7122,233373696,478.216401,train,1.48054838,0.000256177790338,0.25092134,534265.17,13073.10
7123,233406464,478.273133,train,1.47014940,0.000256067029448,0.25042072,536013.70,13073.10
7124,233439232,478.330100,train,1.47568536,0.000255956299607,0.24152836,537539.73,13073.10
7125,233472000,478.387084,train,1.44768751,0.000255845600828,0.24504405,538945.44,13073.10
7126,233504768,478.443807,train,1.45291758,0.000255734933121,0.24401318,540339.09,13073.10
7127,233537536,478.501552,train,1.44886029,0.0002556242965,0.24323055,541297.51,13073.10
7128,233570304,478.558615,train,1.41040826,0.000255513690974,0.24316888,542408.81,13073.10
7129,233603072,478.615709,train,1.43869209,0.000255403116556,0.23798117,543437.91,13073.10
7130,233635840,478.672959,train,1.47733521,0.000255292573258,0.25006869,544355.17,13073.10
7131,233668608,478.730503,train,1.46027970,0.000255182061092,0.24230139,545129.89,13073.10
7132,233701376,478.787886,train,1.39219594,0.000255071580068,0.24850293,545903.80,13073.10
7133,233734144,478.845426,train,1.38764286,0.000254961130199,0.23400442,546589.73,13073.10
7134,233766912,478.902006,train,1.44647622,0.000254850711496,0.24717283,547494.88,13073.10
7135,233799680,478.958870,train,1.46406555,0.000254740323971,0.24295810,548276.63,13073.10
7136,233832448,479.015726,train,1.44002843,0.000254629967636,0.24690683,549018.95,13073.10
7137,233865216,479.072978,train,1.46264625,0.000254519642502,0.25238800,549624.42,13073.10
7138,233897984,479.130097,train,1.47779846,0.000254409348581,0.24399231,550231.59,13073.10
7139,233930752,479.186698,train,1.42417026,0.000254299085885,0.23982453,550931.86,13073.10
7140,233963520,479.243232,train,1.44254279,0.000254188854425,0.23856963,551614.32,13073.10
7141,233996288,479.300483,train,1.45073295,0.000254078654213,0.24286242,552102.31,13073.10
7142,234029056,479.357714,train,1.44293773,0.00025396848526,0.24783060,552572.41,13073.10
7143,234061824,479.414490,train,1.47387135,0.000253858347578,0.26677740,553119.96,13073.10
7144,234094592,479.471522,train,1.47823310,0.00025374824118,0.24740937,553589.25,13073.10
7145,234127360,479.529339,train,1.39756465,0.000253638166075,0.23782602,553875.19,13073.10
7146,234160128,479.586833,train,1.44908762,0.000253528122277,0.24431044,554214.87,13073.10
7147,234192896,479.643649,train,1.52300739,0.000253418109797,0.25143436,554675.69,13073.10
7148,234225664,479.700146,train,1.43651140,0.000253308128645,0.24894243,555180.69,13073.10
7149,234258432,479.757344,train,1.43969274,0.000253198178835,0.24563286,555531.08,13073.10
7150,234291200,479.814066,train,1.42893028,0.000253088260377,0.25547609,555957.70,13073.10
7151,234323968,479.870813,train,1.43453085,0.000252978373284,0.24217501,556363.55,13073.10
7152,234356736,479.928015,train,1.45077538,0.000252868517566,0.24844941,556671.53,13073.10
7153,234389504,479.985485,train,1.42399395,0.000252758693235,0.24779567,556920.36,13073.10
7154,234422272,480.042356,train,1.46239233,0.000252648900304,0.25864318,557265.48,13073.10
7155,234455040,480.099195,train,1.40519536,0.000252539138783,0.23917802,557603.70,13073.10
7156,234487808,480.156411,train,1.44663072,0.000252429408684,0.24516678,557866.40,13073.10
7157,234520576,480.213220,train,1.48462272,0.000252319710019,0.25713792,558188.03,13073.10
7158,234553344,480.269789,train,1.44313002,0.000252210042799,0.24098609,558538.26,13073.10
7159,234586112,480.326811,train,1.44698024,0.000252100407037,0.24729367,558803.92,13073.10
7160,234618880,480.383797,train,1.43337107,0.000251990802742,0.23630291,559066.76,13073.10
7161,234651648,480.440521,train,1.40969062,0.000251881229928,0.25240156,559362.15,13073.10
7162,234684416,480.497116,train,1.43463278,0.000251771688606,0.24502195,559668.18,13073.10
7163,234717184,480.554669,train,1.44385564,0.000251662178786,0.25824675,559819.39,13073.10
7164,234749952,480.611672,train,1.45366073,0.000251552700482,0.25876355,560048.07,13073.10
7165,234782720,480.669051,train,1.43502164,0.000251443253704,0.24401370,560214.46,13073.10
7166,234815488,480.725870,train,1.42188466,0.000251333838463,0.26401988,560457.46,13073.10
7167,234848256,480.783383,train,1.43843758,0.000251224454773,0.24720873,560593.88,13073.10
7168,234881024,480.839571,train,1.41063380,0.000251115102643,0.24538653,560913.51,13073.10
7169,234913792,480.895655,train,1.40933788,0.000251005782086,0.24826033,561238.61,13073.10
7170,234946560,480.952847,train,1.42462337,0.000250896493113,0.26149213,561402.40,13073.10
7171,234979328,481.010034,train,1.43613231,0.000250787235735,0.24175768,561562.34,13073.10
7172,235012096,481.067428,train,1.45638835,0.000250678009965,0.25231671,561690.42,13073.10
7173,235044864,481.124383,train,1.44608593,0.000250568815814,0.24949551,561873.01,13073.10
7174,235077632,481.181568,train,1.45697582,0.000250459653293,0.24384756,562020.64,13073.10
7175,235110400,481.238914,train,1.46832037,0.000250350522413,0.24890342,562143.82,13073.10
7176,235143168,481.295959,train,1.42791104,0.000250241423187,0.24394862,562301.90,13073.10
7177,235175936,481.352974,train,1.42455459,0.000250132355626,0.24952856,562459.88,13073.10
7178,235208704,481.410293,train,1.45704484,0.000250023319742,0.24788369,562576.20,13073.10
7179,235241472,481.467483,train,1.49304605,0.000249914315545,0.27064440,562705.32,13073.10
7180,235274240,481.524533,train,1.42122257,0.000249805343048,0.25072622,562848.32,13073.10
7181,235307008,481.582413,train,1.42302191,0.000249696402261,0.24403195,562888.70,13073.10
7182,235339776,481.639348,train,1.42279077,0.000249587493197,0.24095811,563039.54,13073.10
7183,235372544,481.696545,train,1.44113636,0.000249478615868,0.24356563,563156.22,13073.10
7184,235405312,481.753438,train,1.52023101,0.000249369770283,0.24641834,563305.32,13073.10
7185,235438080,481.810347,train,1.39122832,0.000249260956455,0.24208620,563449.13,13073.10
7186,235470848,481.867611,train,1.45799160,0.000249152174396,0.25258639,563549.63,13073.10
7187,235503616,481.925053,train,1.43088651,0.000249043424117,0.24493544,563628.05,13073.10
7188,235536384,481.982000,train,1.41415858,0.000248934705629,0.24117188,563759.19,13073.10
7189,235569152,482.039533,train,1.45011783,0.000248826018945,0.25286451,563823.65,13073.10
7190,235601920,482.096912,train,1.44576347,0.000248717364074,0.24236847,563903.23,13073.10
7191,235634688,482.155179,train,1.45987236,0.00024860874103,0.25171310,563886.52,13073.10
7192,235667456,482.213796,train,1.44228840,0.000248500149822,0.25058714,563833.02,13073.10
7193,235700224,482.270773,train,1.45039272,0.000248391590464,0.24636811,563952.07,13073.10
7194,235732992,482.327691,train,1.44994938,0.000248283062966,0.24683544,564074.52,13073.10
7195,235765760,482.384832,train,1.45523238,0.000248174567339,0.25438815,564171.71,13073.10
7196,235798528,482.442084,train,1.45996034,0.000248066103596,0.26128078,564255.60,13073.10
7197,235831296,482.499082,train,1.46442723,0.000247957671748,0.24863701,564363.37,13073.10
7198,235864064,482.556113,train,1.43747652,0.000247849271805,0.24550374,564465.60,13073.10
7199,235896832,482.614024,train,1.45324063,0.00024774090378,0.24884671,564479.38,13073.10
7200,235929600,482.671614,train,1.43695962,0.000247632567685,0.25514939,564524.17,13073.10
7200,235929600,483.008800,valid,1.44257826,0.000247632567685,,564524.17,13073.10
7201,235962368,483.159494,train,1.44836688,0.000247524263529,0.25073379,219984.52,13073.10
7202,235995136,483.216887,train,1.46579456,0.000247415991326,0.25324008,317596.78,13073.10
7203,236027904,483.274389,train,1.47076356,0.000247307751086,0.24775471,372574.50,13073.10
7204,236060672,483.331423,train,1.44546843,0.00024719954282,0.25244725,408470.86,13073.10
7205,236093440,483.388831,train,1.41494048,0.000247091366541,0.24729803,433103.53,13073.10
7206,236126208,483.445904,train,1.39947414,0.00024698322226,0.24134862,451592.33,13073.10
7207,236158976,483.503421,train,1.42607713,0.000246875109987,0.24624775,465375.67,13073.10
7208,236191744,483.560498,train,1.41737890,0.000246767029735,0.24556710,476659.92,13073.10
7209,236224512,483.618041,train,1.41151857,0.000246658981515,0.24291408,485449.74,13073.10
7210,236257280,483.675233,train,1.48651183,0.000246550965338,0.24571158,492977.45,13073.10
7211,236290048,483.732175,train,1.40452683,0.000246442981216,0.23729092,499486.53,13073.10
7212,236322816,483.790074,train,1.45752835,0.00024633502916,0.25052196,504422.87,13073.10
7213,236355584,483.847060,train,1.42583847,0.000246227109182,0.24790685,509232.02,13073.10
7214,236388352,483.904277,train,1.47339463,0.000246119221292,0.24255052,513295.37,13073.10
7215,236421120,483.961386,train,1.46136296,0.000246011365503,0.24257359,516928.18,13073.10
7216,236453888,484.018876,train,1.46649086,0.000245903541826,0.24553987,519952.58,13073.10
7217,236486656,484.076652,train,1.43075454,0.000245795750271,0.25221601,522510.60,13073.10
7218,236519424,484.133610,train,1.45443034,0.000245687990852,0.25016713,525188.13,13073.10
7219,236552192,484.190637,train,1.44251716,0.000245580263578,0.24391265,527575.87,13073.10
7220,236584960,484.247191,train,1.42229319,0.000245472568461,0.24437656,529946.54,13073.10
7221,236617728,484.303323,train,1.44452238,0.000245364905513,0.23783313,532283.27,13073.10
7222,236650496,484.360529,train,1.45603585,0.000245257274745,0.24604112,534000.39,13073.10
7223,236683264,484.417492,train,1.47030199,0.000245149676168,0.25598300,535670.49,13073.10
7224,236716032,484.473869,train,1.42459297,0.000245042109794,0.23600702,537425.92,13073.10
7225,236748800,484.530809,train,1.43917656,0.000244934575634,0.25352919,538851.32,13073.10
7226,236781568,484.587551,train,1.41581750,0.0002448270737,0.25605345,540241.46,13073.10
7227,236814336,484.644985,train,1.42923164,0.000244719604002,0.24350177,541306.07,13073.10
7228,236847104,484.702365,train,1.42835879,0.000244612166553,0.24401836,542315.72,13073.10
7229,236879872,484.758837,train,1.44658911,0.000244504761363,0.24853878,543540.91,13073.10
7230,236912640,484.816045,train,1.42107260,0.000244397388444,0.24832670,544467.48,13073.10
7231,236945408,484.872942,train,1.46345890,0.000244290047807,0.25119492,545428.38,13073.10
7232,236978176,484.929454,train,1.53036761,0.000244182739463,0.25173771,546441.83,13073.10
7233,237010944,484.986337,train,1.36359429,0.000244075463425,0.23754221,547294.51,13073.10
7234,237043712,485.043578,train,1.47171390,0.000243968219703,0.24431515,548002.89,13073.10
7235,237076480,485.100948,train,1.46830225,0.000243861008308,0.24618046,548638.67,13073.10
7236,237109248,485.157798,train,1.41910732,0.000243753829252,0.24290217,549373.69,13073.10
7237,237142016,485.214494,train,1.44045413,0.000243646682547,0.24651235,550109.06,13073.10
7238,237174784,485.271484,train,1.40393102,0.000243539568203,0.24441719,550735.90,13073.10
7239,237207552,485.328691,train,1.47460079,0.000243432486231,0.25030127,551280.15,13073.10
7240,237240320,485.385820,train,1.46073341,0.000243325436644,0.23865998,551816.36,13073.10
7241,237273088,485.442554,train,1.40009284,0.000243218419453,0.24340755,552417.41,13073.10
7242,237305856,485.499320,train,1.44524837,0.000243111434668,0.24162893,552983.71,13073.10
7243,237338624,485.555939,train,1.37188399,0.000243004482301,0.24363218,553556.87,13073.10
7244,237371392,485.612636,train,1.46326673,0.000242897562363,0.24446619,554088.19,13073.10
7245,237404160,485.669323,train,1.45214033,0.000242790674866,0.25321648,554599.11,13073.10
7246,237436928,485.726177,train,1.46625519,0.000242683819821,0.24535364,555054.69,13073.10
7247,237469696,485.783261,train,1.37426412,0.000242576997239,0.23930131,555445.29,13073.10
7248,237502464,485.840475,train,1.45310998,0.000242470207132,0.24776919,555794.65,13073.10
7249,237535232,485.897835,train,1.41494083,0.000242363449511,0.24569997,556102.04,13073.10
7250,237568000,485.954824,train,1.49153900,0.000242256724386,0.25101647,556467.73,13073.10
7251,237600768,486.010961,train,1.45766258,0.00024215003177,0.24738275,556977.55,13073.10
7252,237633536,486.066831,train,1.48601246,0.000242043371674,0.25296938,557517.16,13073.10
7253,237666304,486.124440,train,1.42374933,0.000241936744108,0.24559666,557725.97,13073.10
7254,237699072,486.181293,train,1.46531737,0.000241830149085,0.24086785,558060.05,13073.10
7255,237731840,486.238045,train,1.43770075,0.000241723586615,0.24655291,558400.04,13073.10
7256,237764608,486.295751,train,1.43031263,0.000241617056709,0.24043785,558565.88,13073.10
7257,237797376,486.353326,train,1.44193006,0.00024151055938,0.24899681,558748.03,13073.10
7258,237830144,486.410333,train,1.47115874,0.000241404094637,0.25510398,559017.21,13073.10
7259,237862912,486.467768,train,1.42980576,0.000241297662493,0.23862024,559208.14,13073.10
7260,237895680,486.524607,train,1.43733716,0.000241191262959,0.24786572,559488.08,13073.10
7261,237928448,486.581819,train,1.44713902,0.000241084896046,0.24475493,559700.50,13073.10
7262,237961216,486.638313,train,1.47403669,0.000240978561764,0.24771421,560017.15,13073.10
7263,237993984,486.695309,train,1.42830026,0.000240872260126,0.24730693,560247.53,13073.10
7264,238026752,486.752706,train,1.47345924,0.000240765991143,0.24780664,560411.04,13073.10
7265,238059520,486.809803,train,1.44325590,0.000240659754825,0.24509045,560613.79,13073.10
7266,238092288,486.867052,train,1.49549508,0.000240553551185,0.25262401,560788.21,13073.10
7267,238125056,486.923847,train,1.41331637,0.000240447380233,0.24852198,561022.93,13073.10
7268,238157824,486.981003,train,1.38915658,0.00024034124198,0.25004414,561199.76,13073.10
7269,238190592,487.037599,train,1.44482338,0.000240235136438,0.24670723,561449.61,13073.10
7270,238223360,487.094774,train,1.41663277,0.000240129063618,0.25348574,561612.94,13073.10
7271,238256128,487.152342,train,1.45540428,0.00024002302353,0.25720257,561718.55,13073.10
7272,238288896,487.209347,train,1.40302730,0.000239917016187,0.25867119,561896.35,13073.10
7273,238321664,487.266625,train,1.45762992,0.0002398110416,0.24997891,562033.66,13073.10
7274,238354432,487.323489,train,1.44583869,0.000239705099779,0.24765132,562221.12,13073.10
7275,238387200,487.380655,train,1.44282866,0.000239599190737,0.24975990,562364.75,13073.10
7276,238419968,487.438247,train,1.44572592,0.000239493314483,0.25248161,562450.69,13073.10
7277,238452736,487.495217,train,1.43969393,0.000239387471029,0.24377964,562612.43,13073.10
7278,238485504,487.552365,train,1.45479870,0.000239281660387,0.25216189,562747.95,13073.10
7279,238518272,487.609051,train,1.45948064,0.000239175882568,0.25505644,562936.73,13073.10
7280,238551040,487.666607,train,1.40132737,0.000239070137582,0.24364775,563015.63,13073.10
7281,238583808,487.723602,train,1.39385521,0.000238964425441,0.24534415,563159.60,13073.10
7282,238616576,487.781260,train,1.45253670,0.000238858746157,0.25703588,563222.10,13073.10
7283,238649344,487.838366,train,1.39459252,0.000238753099739,0.25249234,563347.34,13073.10
7284,238682112,487.895056,train,1.38843966,0.0002386474862,0.24584323,563517.68,13073.10
7285,238714880,487.951561,train,1.38945723,0.000238541905551,0.24445902,563705.11,13073.10
7286,238747648,488.008360,train,1.39235437,0.000238436357803,0.24437989,563855.26,13073.10
7287,238780416,488.064606,train,1.37690866,0.000238330842966,0.25472036,564063.68,13073.10
7288,238813184,488.121903,train,1.46551728,0.000238225361052,0.24218549,564151.42,13073.10
7289,238845952,488.179377,train,1.44317496,0.000238119912073,0.25357914,564218.05,13073.10
7290,238878720,488.235956,train,1.45639622,0.000238014496039,0.24357407,564379.73,13073.10
7291,238911488,488.293283,train,1.47696030,0.000237909112961,0.24524575,564458.03,13073.10
7292,238944256,488.350928,train,1.39453530,0.000237803762851,0.23765397,564501.08,13073.10
7293,238977024,488.407418,train,1.39358997,0.00023769844572,0.25168309,564664.08,13073.10
7294,239009792,488.464169,train,1.47530413,0.000237593161578,0.25241950,564796.55,13073.10
7295,239042560,488.521277,train,1.42315888,0.000237487910438,0.26335207,564889.67,13073.10
7296,239075328,488.579049,train,1.47660851,0.000237382692309,0.24836005,564913.69,13073.10
7297,239108096,488.636060,train,1.42217851,0.000237277507204,0.24292363,565013.57,13073.10
7298,239140864,488.693374,train,1.46174741,0.000237172355133,0.24452078,565081.23,13073.10
7299,239173632,488.750264,train,1.36891162,0.000237067236108,0.23973459,565189.41,13073.10
7300,239206400,488.807109,train,1.44505692,0.000236962150139,0.24601576,565299.66,13073.10
7300,239206400,489.144166,valid,1.44134348,0.000236962150139,,565299.66,13073.10
7301,239239168,489.288294,train,1.48192263,0.000236857097237,0.25759354,229342.04,13073.10
7302,239271936,489.345225,train,1.42927480,0.000236752077415,0.24984142,327994.78,13073.10
7303,239304704,489.402538,train,1.44840097,0.000236647090682,0.24402170,382324.86,13073.10
7304,239337472,489.459677,train,1.46319985,0.00023654213705,0.24358964,417082.33,13073.10
7305,239370240,489.516059,train,1.45396733,0.00023643721653,0.24516685,442043.98,13073.10
7306,239403008,489.573187,train,1.50272357,0.000236332329133,0.25851217,459611.26,13073.10
7307,239435776,489.631070,train,1.38800359,0.000236227474871,0.24858156,472304.01,13073.10
7308,239468544,489.687956,train,1.40885222,0.000236122653753,0.24646272,483180.15,13073.10
7309,239501312,489.744758,train,1.42506289,0.000236017865792,0.24663012,492060.75,13073.10
7310,239534080,489.801475,train,1.43101263,0.000235913110998,0.24219720,499468.22,13073.10
7311,239566848,489.858989,train,1.43459010,0.000235808389383,0.24279025,505132.20,13073.10
7312,239599616,489.916725,train,1.41458571,0.000235703700957,0.24724364,509804.48,13073.10
7313,239632384,489.973063,train,1.45844555,0.000235599045732,0.23989767,514693.49,13073.10
7314,239665152,490.030353,train,1.46704602,0.000235494423718,0.24316029,518401.00,13073.10
7315,239697920,490.086745,train,1.38937342,0.000235389834927,0.24174306,522156.12,13073.10
7316,239730688,490.143324,train,1.42403650,0.00023528527937,0.24868730,525387.53,13073.10
7317,239763456,490.200446,train,1.42532575,0.000235180757058,0.24549384,528000.56,13073.10
7318,239796224,490.257491,train,1.39748216,0.000235076268001,0.24398917,530381.90,13073.10
7319,239828992,490.315040,train,1.38146400,0.000234971812211,0.23869440,532301.06,13073.10
7320,239861760,490.371795,train,1.46273649,0.000234867389699,0.24581945,534386.48,13073.10
7321,239894528,490.428457,train,1.46276450,0.000234763000476,0.24737225,536326.42,13073.10
7322,239927296,490.485520,train,1.39108133,0.000234658644553,0.24236400,537940.77,13073.10
7323,239960064,490.542395,train,1.42341280,0.000234554321941,0.24005929,539496.22,13073.10
7324,239992832,490.599052,train,1.41808558,0.00023445003265,0.24654067,541010.54,13073.10
7325,240025600,490.656755,train,1.43521345,0.000234345776693,0.24038441,542036.27,13073.10
7326,240058368,490.713166,train,1.41159010,0.00023424155408,0.23580508,543434.13,13073.10
7327,240091136,490.768831,train,1.38782382,0.000234137364822,0.23514307,544984.85,13073.10
7328,240123904,490.825687,train,1.40697002,0.00023403320893,0.24287383,546045.79,13073.10
7329,240156672,490.882568,train,1.40443254,0.000233929086414,0.24264801,547028.98,13073.10
7330,240189440,490.939556,train,1.42460227,0.000233824997287,0.24863338,547917.17,13073.10
7331,240222208,490.996767,train,1.45038426,0.000233720941559,0.25113347,548684.98,13073.10
7332,240254976,491.053805,train,1.45953870,0.000233616919241,0.24886836,549456.51,13073.10
7333,240287744,491.110869,train,1.47035146,0.000233512930344,0.24932382,550175.89,13073.10
7334,240320512,491.167938,train,1.43470788,0.000233408974879,0.24433517,550852.98,13073.10
7335,240353280,491.225109,train,1.40195775,0.000233305052857,0.24095741,551466.20,13073.10
7336,240386048,491.282073,train,1.46754742,0.000233201164289,0.24483801,552100.07,13073.10
7337,240418816,491.339284,train,1.46070027,0.000233097309185,0.24587600,552638.89,13073.10
7338,240451584,491.397227,train,1.47031128,0.000232993487558,0.24907663,552970.44,13073.10
7339,240484352,491.455495,train,1.40211809,0.000232889699417,0.24962401,553207.20,13073.10
7340,240517120,491.512830,train,1.44591284,0.000232785944774,0.24313259,553650.64,13073.10
7341,240549888,491.569615,train,1.41893077,0.000232682223641,0.24621482,554199.08,13073.10
7342,240582656,491.627019,train,1.39604521,0.000232578536026,0.24005070,554583.59,13073.10
7343,240615424,491.684736,train,1.43880761,0.000232474881943,0.25008583,554882.79,13073.10
7344,240648192,491.741648,train,1.37517548,0.000232371261401,0.24541101,555340.54,13073.10
7345,240680960,491.798727,train,1.45019209,0.000232267674412,0.23957166,555743.72,13073.10
7346,240713728,491.855506,train,1.39164710,0.000232164120986,0.23958847,556191.43,13073.10
7347,240746496,491.912367,train,1.44007444,0.000232060601134,0.24265830,556604.21,13073.10
7348,240779264,491.970096,train,1.41690099,0.000231957114868,0.24085148,556829.35,13073.10
7349,240812032,492.028368,train,1.43699682,0.000231853662199,0.24700348,556940.32,13073.10
7350,240844800,492.086214,train,1.39982057,0.000231750243136,0.24442554,557127.94,13073.10
7351,240877568,492.144268,train,1.45176983,0.000231646857692,0.24818583,557269.37,13073.10
7352,240910336,492.201848,train,1.46325040,0.000231543505877,0.24647944,557492.08,13073.10
7353,240943104,492.259179,train,1.44127750,0.000231440187702,0.24253792,557751.07,13073.10
7354,240975872,492.317066,train,1.43827415,0.000231336903178,0.24412973,557902.74,13073.10
7355,241008640,492.374490,train,1.42864847,0.000231233652316,0.24195677,558129.32,13073.10
7356,241041408,492.431907,train,1.40321767,0.000231130435126,0.24323477,558348.84,13073.10
7357,241074176,492.489230,train,1.38869739,0.00023102725162,0.24010830,558576.67,13073.10
7358,241106944,492.546875,train,1.42142832,0.000230924101809,0.24313709,558743.93,13073.10
7359,241139712,492.604649,train,1.42485380,0.000230820985703,0.24221449,558884.74,13073.10
7360,241172480,492.661630,train,1.42117453,0.000230717903314,0.24471186,559146.97,13073.10
7361,241205248,492.719436,train,1.38031602,0.000230614854652,0.24526440,559271.78,13073.10
7362,241238016,492.776766,train,1.43217504,0.000230511839727,0.24844429,559465.89,13073.10
7363,241270784,492.834363,train,1.47125626,0.000230408858552,0.24261625,559613.56,13073.10
7364,241303552,492.891146,train,1.47739899,0.000230305911137,0.24658114,559878.17,13073.10
7365,241336320,492.948549,train,1.42641878,0.000230202997493,0.24414821,560043.73,13073.10
7366,241369088,493.005992,train,1.46563554,0.00023010011763,0.24566969,560198.36,13073.10
7367,241401856,493.063534,train,1.48436368,0.000229997271559,0.25857776,560334.49,13073.10
7368,241434624,493.120417,train,1.38851213,0.000229894459292,0.24683656,560559.50,13073.10
7369,241467392,493.177892,train,1.39700818,0.000229791680839,0.24728110,560695.88,13073.10
7370,241500160,493.235522,train,1.44097507,0.000229688936212,0.24789470,560807.13,13073.10
7371,241532928,493.292368,train,1.43596244,0.00022958622542,0.24709755,561021.36,13073.10
7372,241565696,493.349904,train,1.44656014,0.000229483548475,0.25013268,561137.65,13073.10
7373,241598464,493.407463,train,1.41873503,0.000229380905387,0.24458535,561247.82,13073.10
7374,241631232,493.464847,train,1.43585515,0.000229278296169,0.25682449,561377.81,13073.10
7375,241664000,493.522378,train,1.47482800,0.000229175720829,0.26055297,561485.46,13073.10
7376,241696768,493.580104,train,1.44615185,0.000229073179379,0.24391614,561565.64,13073.10
7377,241729536,493.637381,train,1.40996408,0.000228970671831,0.24940094,561699.96,13073.10
7378,241762304,493.695502,train,1.45775485,0.000228868198194,0.25181356,561726.62,13073.10
7379,241795072,493.753186,train,1.41418862,0.00022876575848,0.25330850,561805.94,13073.10
7380,241827840,493.811238,train,1.44145155,0.000228663352699,0.24868782,561838.99,13073.10
7381,241860608,493.868515,train,1.41232920,0.000228560980863,0.24687532,561963.31,13073.10
7382,241893376,493.925965,train,1.39992619,0.000228458642982,0.24070764,562064.43,13073.10
7383,241926144,493.983437,train,1.45714378,0.000228356339066,0.24845421,562160.57,13073.10
7384,241958912,494.040976,train,1.43728757,0.000228254069128,0.25609472,562246.78,13073.10
7385,241991680,494.098482,train,1.38595092,0.000228151833176,0.24526709,562334.67,13073.10
7386,242024448,494.156100,train,1.42533040,0.000228049631224,0.24106373,562408.00,13073.10
7387,242057216,494.213267,train,1.46926010,0.00022794746328,0.24911754,562529.60,13073.10
7388,242089984,494.270900,train,1.45513129,0.000227845329356,0.24643525,562597.58,13073.10
7389,242122752,494.328307,train,1.40491354,0.000227743229463,0.24208647,562688.37,13073.10
7390,242155520,494.385409,train,1.47377110,0.000227641163611,0.25073570,562810.00,13073.10
7391,242188288,494.442725,train,1.47381902,0.000227539131811,0.25108489,562906.29,13073.10
7392,242221056,494.499578,train,1.44334960,0.000227437134075,0.23979762,563049.18,13073.10
7393,242253824,494.556776,train,1.46813703,0.000227335170412,0.24584502,563153.21,13073.10
7394,242286592,494.613574,train,1.42444468,0.000227233240834,0.24679480,563296.22,13073.10
7395,242319360,494.669915,train,1.42861414,0.000227131345351,0.24371424,563482.93,13073.10
7396,242352128,494.726422,train,1.43975019,0.000227029483974,0.24804419,563649.05,13073.10
7397,242384896,494.784984,train,1.47590768,0.000226927656714,0.24216865,563606.45,13073.10
7398,242417664,494.842410,train,1.43141556,0.000226825863582,0.24463074,563677.04,13073.10
